nome,modelo,serie,patrimonio,status,setor,filial,obs
BALANCA,URANO TOPMAX,375900,018.14.0122,FALSE,SEGURANCA,14,
BALANCA,TOLEDO PRIX 4,10752,,FALSE,SEGURANCA,14,
IMPRESSORA,HP LASERJET M127FN,BRBSG3LTQS,,FALSE,TESOURARIA,14,
MONITOR,DELL E1914HC,BR-OFCFPK-07591-441-1RRM,30806,FALSE,RM FISCAL,14,
IMPRESSORA,HP LASERJET M127FN,BRBSG3LTPZ,,FALSE,RM FISCAL,14,
MONITOR,DELL E1916H,BR00KFDWTVR0078E670BAOO,,FALSE,CPD,14,
PC,DELL OPTIPLEX 3050,68SF2M2,,FALSE,CPD,14,
IMPRESSORA,HP LASERJET P1606,BRCSFDVHXN,,TRUE,CPD,14,
MONITOR,DELL E1914HC,BR-OFCFPK-07951-44P-09SM,,FALSE,CPD,14,
COLETOR,MOTOROLA MC 3090,-,-,FALSE,RM,11,
COLETOR,MOTOROLA MC 3090,-,-,FALSE,RM,11,
COLETOR,MOTOROLA MC 3090,-,-,FALSE,RM,11,
PC,DELL OPTIPLEX 3020,846QJ82,11062,FALSE,CALLCENTER,18,
PC,DELL OPTIPLEX 3020,84HLJ82,11061,FALSE,CALLCENTER,18,
PC,DELL OPTIPLEX 780,JZ8LWQ1,,FALSE,CALLCENTER,18,
MONITOR,DELL E1916H,BR0XV0M10759159P25GI,,FALSE,CALLCENTER,18,
MONITOR,DELL E1916H,BR0XV0M10759159P25WI,,FALSE,CALLCENTER,18,
MONITOR,DELL E170SC,BR0M49GV075912720LAL,,FALSE,CALLCENTER,18,
SERVIDOR,DELL OPTIPLEX 3010,F07S0Y1,,FALSE,CPD,14,
SERVIDOR,DELL OPTIPLEX 3020,C4H3NZ1,,FALSE,CPD,14,
SERVIDOR,DELL OPTIPLEX 3010,1T2Y0Y1,,FALSE,CPD,14,
SERVIDOR,DELL OPTIPLEX 3020,655NLG2,,FALSE,CPD,14,
SERVIDOR,DELL POWER EDGE R62,85SONZ1,,FALSE,CPD,14,
SERVIDOR,DELL POWER EDGE R62,J1Q2NZ1,,FALSE,CPD,14,
COLETOR,MOTOROLA MC 3090,14014523020777,1450062,FALSE,RM,14,COLETOR RM (CL01F14)
COLETOR,MOTOROLA MC 3090,14014523020807,1450064,FALSE,RM,14,COLETOR RM (CL03F14)
COLETOR,MOTOROLA MC 3090,14008523022230,1450065,FALSE,RM,14,COLETOR RM (CL04F14)
GAVETA,GAVETA BEMATECH,551311018388,370068,TRUE,TRUE,14,GAVETA TRUE
PC,DELL OPTIPLEX 3020,3ZG3NZ1,,TRUE,TRUE,14,CPU DE TRUE ESCRITORIO
MONITOR,DELL E1914HC,"1,34008110140101E+017",,FALSE,TRUE,14,TROCAR ESSE E O COMPUTADOR DE BKP
MONITOR,DELL E1914HC,BR-0FCFPK-07591-442-29RM,,FALSE,TRUE,14,MONITOR ADM TRUE
BALANCA,TOLEDO PRIX 5 PLUS,10784,,FALSE,PREPARO ACOUGUE,14,
LEITOR,LEITOR SYMBOL LS4000i COM FIO,H321,38840NOM,FALSE,SOE,14,
LEITOR,LEITOR SYMBOL LS4000i COM FIO,H52K29510NOM,,FALSE,RM FISCAL,14,
BALANCA,TOLEDO PRIX 9094,11891790,018.21.0192,FALSE,RM,14,
IMPRESSORA CHEQUE,BEMATECH DP20 CHEQUE,379903000011223,90414,FALSE,FRENTE DE CAIXA,14,
MONITOR,PHILIPS 193V,FX0A1604051673,30865,FALSE,CAIXA,19,CAIXA 17
ECF,BEMATECH MP 4000 TH FI,BE901610100011295556,90394,FALSE,CAIXA,19,CAIXA 20
LEITOR,SYMBOL DS 7708,15294521401477,60274,FALSE,CAIXA,19,CAIXA 20
PC,BEMATECH RC 8400,"1,02083001100003E+018",11116,FALSE,CAIXA,19,CAIXA 20
MONITOR,AOC E1670SW,ALM62IA002813,30900,FALSE,CAIXA,19,CAIXA 20
ECF,BEMATECH MP 4000 TH FI,BE09161010001295435,90398,FALSE,CAIXA,19,CAIXA 22
LEITOR,SYMBOL DS 7708,1532151400799,60270,FALSE,CAIXA,19,CAIXA 22
PC,BEMATECH RC 8400,"1,02083001000026E+017",11119,FALSE,CAIXA,19,CAIXA 22
MONITOR,AOC E1670SW,ALM62A002856,30903,FALSE,CAIXA,19,CAIXA 22
ECF,BEMATECH MP 4000 TH FI,BE091810100011255566,90396,FALSE,CAIXA,19,CAIXA 21
LEITOR,SYMBOL DS 7708,1332300504629,60112,FALSE,CAIXA,19,CAIXA 21
PC,BEMATECH RC 8400,"1,02083001000026E+017",11127,FALSE,CAIXA,19,CAIXA 21
MONITOR,AOC E1670SW,BZG36IA005849,30571,FALSE,CAIXA,19,CAIXA 21
ECF,BEMATECH MP 4000 TH FI,BE0916100001295552,90405,FALSE,CAIXA,19,CAIXA 14
LEITOR,SYMBOL LS7708,1332200505176,60188,FALSE,CAIXA,19,CAIXA 14
PC,BEMATECH RC 8400,"1,02083001000026E+017",11120,FALSE,CAIXA,19,CAIXA 14
ECF,BEMATECH MP 4000 TH FI,BE091610100011295450,90387,FALSE,CAIXA,19,CAIXA 13
MONITOR,AOC E1621SWB,CZG36IA007242,30570,FALSE,CAIXA,19,CAIXA 14
LEITOR,SYMBOL DS 7708,15343521404871,60269,FALSE,CAIXA,19,CAIXA 13
PC,BEMATECH RC 8400,"1,02083001000026E+017",11117,FALSE,CAIXA,19,CAIXA 13
MONITOR,AOC E1621SWB,CZG36IA007754,30566,FALSE,CAIXA,19,CAIXA 13
ECF,BEMATECH MP 4000 TH FI,BE091610100011295488,90400,FALSE,CAIXA,19,CAIXA 15
LEITOR,SYMBOL LS7708,1336100506255,,FALSE,CAIXA,19,CAIXA 15
PC,BEMATECH RC 8400,"1,00830011000026E+017",11131,FALSE,CAIXA,19,CAIXA 15
MONITOR,AOC E1670SW,C2G36IA005845,30569,FALSE,CAIXA,19,CAIXA 15
IMPRESSORA CARTAO,ZEBRA ZXP SERIE 3,Z3J134900269,90797,FALSE,RECEPCAO,18,
ECF,BEMATECH MP 4000 TH FI,BE0916101000011295557,90407,FALSE,CAIXA,19,CAIXA 16
LEITOR,SYMBOL LS7708,1332300506243,60183,FALSE,CAIXA,19,CAIXA 16
PC,BEMATECH RC 8400,"1,02083001000026E+017",11113,FALSE,CAIXA,19,CAIXA 16
MONITOR,AOC E1670SW,ALM62IA002851,30902,FALSE,CAIXA,19,CAIXA 16
ECF,BEMATECH MP 4000 TH FI,BE091610100011295577,90397,FALSE,CAIXA,19,CAIXA 18
LEITOR,SYMBOL DS 7708,15343521404885,60272,FALSE,CAIXA,19,CAIXA 18
PC,BEMATECH RC 8400,"1,02083001000026E+017",11112,FALSE,CAIXA,19,CAIXA 05
MONITOR,AOC E1621SWB,CZG36IA007936,30529,FALSE,CAIXA,19,CAIXA 05
ECF,BEMATECH MP 4000 TH FI,BE0916100011295484,90388,FALSE,CAIXA,19,CAIXA 10
LEITOR,SYMBOL LS7708,1332300508239,60187,FALSE,CAIXA,19,CAIXA 10
PC,BEMATECH RC 8400,"1,02083001000026E+017",11129,FALSE,CAIXA,19,CAIXA 10
MONITOR,AOC E1621SWB,CZG36IA005137,30572,FALSE,CAIXA,19,CAIXA 10
ECF,BEMATECH MP 4000 TH FI,BE0916101000011295567,90410,FALSE,CAIXA,19,CAIXA 09
LEITOR,SYMBOL LS7708,13322005005213,60125,FALSE,CAIXA,19,CAIXA 09
PC,BEMATECH RC 8400,"1,02083001000026E+017",11111,FALSE,CAIXA,19,CAIXA 09
LEITOR,SYMBOL LS4208,22000063009,140149,FALSE,RM,18,
MONITOR,AOC E1621SWB,CZG36IA005137,30528,FALSE,CAIXA,19,CAIXA 09
ECF,BEMATECH MP 4000 TH FI,BE091610100011295547,90404,FALSE,CAIXA,19,CAIXA 11
LEITOR,SYMBOL LS7708,1332300506299,60124,FALSE,CAIXA,19,CAIXA 11
PC,BEMATECH RC 8400,"1,02083001100003E+018",11128,FALSE,CAIXA,19,CAIXA 11
MONITOR,PHILIPS 193V,FX0A1604051889,30869,FALSE,CAIXA,19,CAIXA 11
ECF,BEMATECH MP 4000 TH FI,BE09161010011295555,90379,FALSE,CAIXA,19,CAIXA 12
LEITOR,SYMBOL DS 7708,1533052140373,60273,FALSE,CAIXA,19,CAIXA 12
PC,BEMATECH RC 8400,"1,02083001000026E+017",11124,FALSE,CAIXA,19,CAIXA 12
ECF,BEMATECH MP 4000 TH FI,BE091610100011295566,90380,FALSE,CAIXA,19,CAIXA 06
LEITOR,SYMBOL LI4278,1321100500025,,FALSE,CAIXA,19,CAIXA 06
PC,BEMATECH RC 8400,"1,00830010000258E+016",11122,FALSE,CAIXA,19,CAIXA 06
MONITOR,AOC E1670SW,ALM62IA002776,30894,FALSE,CAIXA,19,CAIXA 06
ECF,BEMATECH MP 4000 TH FI,BE091610100011295514,90390,FALSE,CAIXA,19,CAIXA 08
LEITOR,SYMBOL LI4278,1601200600512,,FALSE,CAIXA,19,CAIXA 08
PC,BEMATECH RC 8400,"1,02083001000026E+017",11114,FALSE,CAIXA,19,CAIXA 08
MONITOR,AOC E1670SW,ALM62IA002807,30897,FALSE,CAIXA,19,CAIXA 08
ECF,BEMATECH MP 4000 TH FI,BE091670100011295548,90392,FALSE,CAIXA,19,CAIXA 07
LEITOR,SYMBOL LI4278,1632800503038,,FALSE,CAIXA,19,CAIXA 07
PC,BEMATECH RC 8400,"1,02083001000026E+017",11135,FALSE,CAIXA,19,CAIXA 07
MONITOR,AOC E1670SW,ALM62IA002803,30895,FALSE,CAIXA,19,CAIXA 07
ECF,BEMATECH MP 4000 TH FI,BE091610100011295499,90401,FALSE,CAIXA,19,CAIXA 05
LEITOR,SYMBOL LI4278,1634300501322,,FALSE,CAIXA,19,CAIXA 05
LEITOR,SYMBOL LI4278,1321100600086,,FALSE,CAIXA,19,CAIXA 01
PC,BEMATECH RC 8400,"1,02083001100003E+018",11115,FALSE,CAIXA,19,CAIXA 01
MONITOR,AOC E1670SW,ALM62IA002806,30896,FALSE,CAIXA,19,CAIXA 01
ECF,BEMATECH MP 4000 TH FI,BE091610100011295578,90383,FALSE,CAIXA,19,CAIXA 02
ECF,BEMATECH MP 4000 TH FI,BE091610100011295494,90389,FALSE,CAIXA,19,CAIXA 24
LEITOR,SYMBOL LI4278,ILEGIVEL,NAO TEM,FALSE,CAIXA,19,CAIXA 02
PC,BEMATECH RC 8400,"1,02083001000026E+017",11118,FALSE,CAIXA,19,CAIXA 02
LEITOR,SYMBOL LS7708,1332300506614,60120,FALSE,CAIXA,19,CAIXA 24
ECF,BEMATECH MP 4000 TH FI,BE091610100011295517,90386,TRUE,TRUE,19,TRUE
ECF,BEMATECH MP 4000 TH FI,BE091610100011295538,90391,FALSE,CAIXA,19,CAIXA 04
PC,BEMATECH RC 8400,"1,02083001000026E+017",11134,FALSE,CAIXA,19,CAIXA 24
ECF,BEMATECH MP 4000 TH FI,BE091610100011295517,90402,TRUE,TRUE,19,TRUE
LEITOR,SYMBOL LI4278,1601200500143,,FALSE,CAIXA,19,CAIXA 04
MONITOR,BEMATECH LM-15(M689A),"1,340081001335E+017",30674,FALSE,CAIXA,19,CAIXA 04
ECF,BEMATECH MP 4000 TH FI,BE0916101000011295551,90393,FALSE,CAIXA,19,CAIXA 03
LEITOR,SYMBOL LI4278,16343000501329,,FALSE,CAIXA,19,CAIXA 03
PC,BEMATECH RC 8400,"1,02083001000026E+017",11121,FALSE,CAIXA,19,CAIXA 03
MONITOR,AOC E1670SW,ALM62IA002821,30901,FALSE,CAIXA,19,CAIXA 03
MONITOR,AOC E1670SW,ALM62IA002812,,FALSE,CAIXA,19,CAIXA 24
ECF,BEMATECH MP 4000 TH FI,BE091610100011295541,90403,FALSE,CAIXA,19,CAIXA 23
LEITOR,SYMBOL LS7708,1336100505730,60184,FALSE,CAIXA,19,CAIXA 23
PC,BEMATECH RC 8400,"1,02083001000026E+017",11126,FALSE,CAIXA,19,CAIXA 23
MONITOR,AOC 936SWA,S380AIA003479,30898,FALSE,CAIXA,19,CAIXA 23
ECF,BEMATECH MP 4000 TH FI,BE091610100011295561,90395,FALSE,CAIXA,19,CAIXA 19
LEITOR,SYMBOL DS 7708,15321521400798,60271,FALSE,CAIXA,19,CAIXA 19
PC,BEMATECH RC 8400,"1,02083001000026E+017",11123,FALSE,CAIXA,19,CAIXA 19
MONITOR,AOC 936SWA,134008100135001,30679,FALSE,CAIXA,19,CAIXA 19
MONITOR,AOC E1621SWB,CZG36IA005841,30587,FALSE,CAIXA,19,CAIXA 02
BALANCA,TOLEDO PRIX 5 PLUS,10880,,FALSE,FRIOS,18,
SERVIDOR,DELL POWER EDGE R62,10882,20027,FALSE,CPD,18,
PC,DELL OPTIPLEX 3040,53F5MD2,11146,FALSE,RECEPCAO,19,RECEPCAO 01
SERVIDOR,DELL POWER EDGE R62,10883,20028,FALSE,CPD,18,
MONITOR,DELL E1916H,BR0XV0M10759159P25NI,,FALSE,CPD,18,
MONITOR,AOC E1670SW,ALM59IA004072,30769,FALSE,TRUE,18,
PC,DELL OPTIPLEX 3020,844QJ82,11060,FALSE,TESOURARIA,18,
PC,DELL OPTIPLEX 3020,84DPJ82,11059,FALSE,TESOURARIA,18,
MONITOR,DELL E1916H,BR0XV0M10759159P262I,,FALSE,TESOURARIA,18,
MONITOR,DELL E1916H,BR0XV0M107591263I,,FALSE,TESOURARIA,18,
MONITOR,DELL E1914HC,0X2334R0759103V4AWL3R43622,30337,FALSE,CPD,10,
SERVIDOR,DELL POWER EDGE R630,10893,20041,FALSE,CPD,21,
IMPRESSORA PRECO,ZEBRA ZT230,ZT23042T0A000FZ,,FALSE,PRECIFICACAO,19,
SERVIDOR,DELL POWER EDGE R630,10894,20042,FALSE,CPD,21,
PROJETOR,DELL PROJECTOR 1550,10896,970016,FALSE,TREINAMENTO,21,
MONITOR,DELL E1912HC,BR03VWMX707136761HBI,,FALSE,RECEPCAO,19,
MONITOR,DELL E1916H,00KFDWTVB0078E44MBA00,31004,FALSE,TRUE,10,MONITOR DO RACK 
MONITOR,DELL E178FPc,0G347HS0759197802GH,30307,TRUE,TRUE,10,BKP ESCRITORIO
PC,POSTECH MIRAGE2,POS18771,,FALSE,CAIXA,31,DESTINO DO CHURRASQUEIRO
MONITOR,DELL E1914HC,0FCFPK075913C25E8M,S/N,TRUE,TRUE,10,BKP ESCROTORIO
MONITOR,AOC E1670SW,KQUHCXA004736,,FALSE,CAIXA,31,DESTINO DO CHURRASQUEIRO
PC,POSTECH MIRAGE2,POS18017,,FALSE,CAIXA,21,
MONITOR,DELL E1916H,BR079N7007591310054M,,FALSE,GERENCIA,19,
MONITOR,LG FLATRON 16M38A-B,905SPVH99295,30346,TRUE,TRUE,10,BKP ESCROTORIO
ECF,BEMATECH MP 4000 TH FI,BE090910100010010106,S/N,TRUE,TRUE,10,ECF BKP
MONITOR,AOC E1670SW,KQUI2XA004622,,FALSE,CAIXA,31,DESTINO DO CHURRASQUEIRO
BUSCA PRECO,GERTEC TC 506,040911171121706-4,,FALSE,SALAO,31,DESTINO DO CHURRASQUEIRO
PC,DELL OPTIPLEX 3040,AGPX0Y1,,FALSE,GERENCIA,19,
MONITOR,DELL E1916H,BR03VWMX7071366H3J4I,,FALSE,CONTABILIDADE,19,
PC,DELL OPTIPLEX 3040,53BBMD2,11148,FALSE,CONTABILIDADE,19,
MONITOR,PHILIPS 193V,193V5LHSB2157,30863,FALSE,RM FISCAL,19,
PC,DELL OPTIPLEX 3010,GNRZ0Y1,10927,FALSE,RM FISCAL,19,
PROJETOR,EPSON 3LCD X29,SM1G22,97190014,FALSE,TREINAMENTO,19,
PC,DELL OPTIPLEX 3040,53CCMD2,11142,TRUE,TRUE,19,MAQUINA DE TRUE
IMPRESSORA PRECO,ZEBRA ZT230,52J153301886,,FALSE,RECEPCAO,19,
LEITOR,LEITOR SYMBOL LS4000i COM FIO,S/N,S/N,FALSE,RM FISCAL,10,RM FISCAL
MONITOR,DELL E178FPc,06347H07591979ODVH,30308,FALSE,PRECIFICACAO,10,PRECIFICACAO
PC,HP COMPAQ DX2295,BRG73501BG,10282,FALSE,RECEPCAO,19,
MONITOR,"ELO TOUCH 14""",E09G005279,,FALSE,RECEPCAO,19,BIRO
PC,HP COMPAQ DX7400,BRG817F71H,,FALSE,CALLCENTER,0,
MONITOR,AOC E1670SW,308SPGS1G015,,FALSE,CALLCENTER,0,
PC,DELL OPTIPLEX 3020,10950,,FALSE,CALLCENTER,0,
MONITOR,DELL E1914HC,BR0FCFPK075913C2SE3M,,FALSE,CALLCENTER,0,
PC,DELL OPTIPLEX 390,67B43V1,,FALSE,CALLCENTER,0,
MONITOR,DELL E178FPc,BR0G347H075919780MPH,,FALSE,CALLCENTER,0,
PC,DELL OPTIPLEX 320,8029ZC1,,FALSE,CALLCENTER,0,
MONITOR,LG FLATRON 1753T,308SPXV1G914,,FALSE,CALLCENTER,0,
PC,DELL OPTIPLEX 320,GZ19ZC1,,FALSE,CALLCENTER,0,
MONITOR,DELL E1914HC,BR0FCFPK0759139UBGEM,,FALSE,CALLCENTER,0,
PC,DELL OPTIPLEX 390,8QL53VI,10850,FALSE,TESOURARIA,0,
MONITOR,DELL E170SC,BR0M49GV075912720KPL,,FALSE,TESOURARIA,0,
PC,HP COMPAQ 300B MT,BRG042FN2H,10192,FALSE,GERENCIA,0,
MONITOR,DELL E170SC,BR0M49GV075912720L4L,,FALSE,GERENCIA,0,
COLETOR,MOTOROLA MC 9090,9020000501025,1450005,FALSE,RM,16,
COLETOR,MOTOROLA MC 9090,9019000505899,1450009,FALSE,RM,16,
COLETOR,MOTOROLA MC 9090,1225400500454,1450043,FALSE,RM,16,
COLETOR,MOTOROLA MC 9090,1225400500644,1450049,FALSE,RM,16,
COLETOR,MOTOROLA MC 3090,10164521105324,1450026,FALSE,RM,16,
COLETOR,MOTOROLA MC 3090,10344521170514,1450106,FALSE,RM,16,
COLETOR,MOTOROLA MC 3090,10350521170935,1450107,FALSE,RM,0,EMPRESTADO PARA O RM AMPA
MONITOR,BEMATECH LM-15(M689A),"1,340081001335E+017",30675,FALSE,CAIXA,19,CAIXA 12
LEITOR,SYMBOL LS7708,1332300504669,60191,FALSE,CAIXA,19,CAIXA 17
ECF,BEMATECH MP 4000 TH FI,BE091610100011295562,90409,FALSE,CAIXA,19,ECF CX17
IMPRESSORA CHEQUE,BEMATECH DP20 CHEQUE,379903000003888,90680,FALSE,FRENTE DE CAIXA,19,
BALANCA,TOLEDO PRIX 5 PLUS,12044698,180217,FALSE,HORTIFRUTI,16,
BALANCA,URANO TOPMAX,375838,180119,FALSE,HORTIFRUTI,16,
PC,DELL OPTIPLEX 755,H8506H1,,FALSE,HORTIFRUTI,16,N?O POSSUI MONITOR.
PC,DELL OPTIPLEX 3010,9YTH6W1,10870,FALSE,HORTIFRUTI,16,
MONITOR,DELL E1913C,BR079N700759131022MM,,FALSE,HORTIFRUTI,16,
PC,DELL OPTIPLEX 320,CZ19ZC1,,FALSE,HORTIFRUTI,16,
MONITOR,DELL E1914HC,BR0F0FPG075914933CLM,,FALSE,HORTIFRUTI,16,
PC,DELL OPTIPLEX 3010,6YTF6W1,10871,FALSE,HORTIFRUTI,16,
BUSCA PRECO,GERTEC TC 506,409111607190615,140168,FALSE,SALAO,19,
MONITOR,DELL E1913C,BR079N7007591310221M,,FALSE,HORTIFRUTI,16,
PC,DELL OPTIPLEX 3010,73NC6W1,10757,FALSE,HORTIFRUTI,16,
MONITOR,DELL E1913C,BR079N700759131005JM,30600,FALSE,HORTIFRUTI,16,
BALANCA,TOLEDO PRIX 5 PLUS,10136712,180020,FALSE,RM,16,
PC,DELL OPTIPLEX 3010,7GRZ0Y1,10420,FALSE,TESOURARIA,16,
BUSCA PRECO,GERTEC TC 506,409111607190609,140169,FALSE,SALAO,19,
MONITOR,SAMSUNG S19A300B,Z19ZHXJB912075M,,FALSE,TESOURARIA,16,
BUSCA PRECO,GERTEC TC 506,409111607190592,140170,FALSE,SALAO,19,
BUSCA PRECO,GERTEC TC 506,409111607190565,140171,FALSE,SALAO,19,
PC,DELL OPTIPLEX 390,F0V13V1,10858,FALSE,TESOURARIA,16,
BUSCA PRECO,GERTEC TC 506,409111607190586,140172,FALSE,SALAO,19,
BUSCA PRECO,GERTEC TC 506,409111607190636,140173,FALSE,SALAO,19,
MONITOR,DELL E170SC,BR0M49GV075912720K5L,,FALSE,TESOURARIA,16,
BUSCA PRECO,GERTEC TC 506,409111607190621,140174,FALSE,SALAO,19,
BUSCA PRECO,GERTEC TC 506,409111607190571,140175,FALSE,SALAO,19,
BUSCA PRECO,GERTEC TC 506,409111607190663,140176,FALSE,SALAO,19,
BUSCA PRECO,GERTEC TC 506,409111607190657,140177,FALSE,SALAO,19,
BUSCA PRECO,GERTEC TC 506,409111607190642,140178,FALSE,SALAO,19,
BUSCA PRECO,GERTEC TC 506,409111607190684,140179,FALSE,SALAO,19,
BUSCA PRECO,GERTEC TC 506,409111607190699,140181,FALSE,SALAO,19,
BUSCA PRECO,GERTEC TC 506,409111607190678,140180,FALSE,SALAO,19,
BALANCA,TOLEDO PRIX 5 PLUS,11325603,018.19.0151,FALSE,HORTIFRUTI,19,
BALANCA,TOLEDO PRIX 5 PLUS,11375377,018.19.0144,FALSE,ACOUGUE,19,
BALANCA,TOLEDO PRIX 5 PLUS,11375371,018.19.0143,FALSE,HORTIFRUTI,19,
BALANCA,TOLEDO PRIX 5 PLUS,11121109,018.19.0111,FALSE,FATIADOS,19,
BALANCA,TOLEDO PRIX 5 PLUS,11375379,018.19.0146,FALSE,PREPARO ACOUGUE,19,
BALANCA,TOLEDO PRIX 5 PLUS,11733960,018.19.0178,FALSE,ACOUGUE,19,
BALANCA,TOLEDO PRIX 5 PLUS,11733959,180177,FALSE,PREPARO FATIADOS,19,
BALANCA,TOLEDO PRIX 5 PLUS,11733961,018.19.0179,TRUE,TRUE,19,BALANCA DE TRUE QUE SE ENCONTRA NO CPD
BALANCA,TOLEDO PRIX 9094,11438116,180182,FALSE,RM,19,
PC,DELL OPTIPLEX 3010,2BRZ0Y1,10412,FALSE,RM,19,
MONITOR,DELL E1914HC,BR0FCFPK0759139UBGHM,30650,FALSE,RM,19,
COLETOR,MOTOROLA MC 9090,9054000502486,1450075,FALSE,RM,19,
COLETOR,MOTOROLA MC 3090,9054000503451,1450076,FALSE,RM,19,
PC,DELL OPTIPLEX 780,GTYXRR1,10274,FALSE,SOE,19,
MONITOR,DELL E1914HC,CNQHDNH972872430AWYU,,FALSE,SOE,19,
PC,DELL OPTIPLEX 3040,53LDND2,11152,FALSE,CALLCENTER,19,
MONITOR,DELL E1912HC,BR03VWMX7071366H3KDL,,FALSE,CALLCENTER,19,
MONITOR,DELL E157FPC,CN0FJ066641807B119QA,30386,FALSE,CALLCENTER,19,
MONITOR,DELL E1916H,BR01227F0759198EGKXC,,FALSE,CALLCENTER,19,
MONITOR,DELL E1916H,BR03VWMX7073166H3KFI,,FALSE,CALLCENTER,19,
LEITOR,HONEYWELL BT900,2K10490469,60347,FALSE,RM,19,
LEITOR,HONEYWELL BT900,1540000882,60247,FALSE,SOE,19,
IMPRESSORA,DIEBOLD IM433TD,1645402,,FALSE,RECEPCAO,19,IMPRESSORA DO BIRO
BALANCA,TOLEDO PRIX 5 PLUS,11948535,S/N,FALSE,CAIXA,29,DESTINO DO CHURRASQUEIRO
IMPRESSORA,HP LASERJET P1005,S/N,30239,FALSE,SEGURANCA,10,
GAVETA,GAVETA BEMATECH,551508005108,,FALSE,CAIXA,18,
RELOGIO DE PONTO,TRIX XREP 520,2000020008128,40100019,FALSE,SALAO,10,
RELOGIO DE PONTO,TRIX XREP 520,2000020010438,,FALSE,RH,22,RELOGIO PONTO FILIAL JJ
IMPRESSORA,HP LASER MFP M130FW,VNB3805876,,FALSE,TODOS,25,
PC,DELL OPTIPLEX 3050,69HJ2M2,11300,FALSE,TODOS,25,
MONITOR,DELL E1916H,0AKI,31070,FALSE,TODOS,25,
PC,DELL OPTIPLEX 3050,10615097486,11350,FALSE,TODOS,25,
ECF,BEMATECH MP 4000 TH FI,BE091710100011212975,90847,FALSE,TODOS,25,
ECF,BEMATECH MP 4000 TH FI,BE091710100011213146,90848,TRUE,TODOS,25,
MONITOR,DELL E1916H,09II,31071,FALSE,TODOS,25,
TODOS,TRIX XREP 520,11486,,FALSE,TODOS,25,
LEITOR,SYMBOL LI4278,1316800501135,60473,FALSE,CPD,10,
IMPRESSORA CHEQUE,BEMATECH DP20 CHEQUE,S/N,S/N,FALSE,FRENTE DE CAIXA,10,IMPRESSORA EM MANUTEN??O
GAVETA,GAVETA BEMATECH,551312028683,,FALSE,CAIXA,20,CAIXA 7
GAVETA,GAVETA BEMATECH,551312043848,,FALSE,CAIXA,20,CAIXA 11
GAVETA,GAVETA BEMATECH,"551511011424
",,FALSE,CAIXA,20,CAIXA 13
GAVETA,GAVETA BEMATECH,551511018751,,FALSE,CAIXA,20,CAIXA 14
GAVETA,GAVETA BEMATECH,551508008437,,FALSE,CAIXA,20,CAIXA 15
GAVETA,GAVETA BEMATECH,"551312043723
",,FALSE,CAIXA,20,CAIXA 16
GAVETA,GAVETA BEMATECH,551311018876,,FALSE,CAIXA,20,CAIXA 17
GAVETA,GAVETA BEMATECH,551312044003,,FALSE,CAIXA,20,CAIXA 18
GAVETA,GAVETA BEMATECH,551312043341,,FALSE,CAIXA,20,CAIXA 19
GAVETA,GAVETA BEMATECH,551511018690,370373,FALSE,CAIXA,20,CAIXA 20
GAVETA,GAVETA BEMATECH,551311018609,,FALSE,CAIXA,20,CAIXA 21
RELOGIO DE PONTO,TRIX XREP 520,2000020011774,040.20.0037,FALSE,TODOS,20,
GAVETA,GAVETA GERBO,11635,370247,TRUE,TRUE,2,
GAVETA,GAVETA GERBO,11636,370247,FALSE,CAIXA,2,
GAVETA,GAVETA GERBO,11637,370247,TRUE,TRUE,2,
GAVETA,GAVETA GERBO,11638,370247,FALSE,CAIXA,2,
GAVETA,GAVETA GERBO,11639,370247,FALSE,CAIXA,2,
GAVETA,GAVETA GERBO,11640,370247,FALSE,CAIXA,2,
GAVETA,GAVETA GERBO,11641,370247,FALSE,CAIXA,2,
GAVETA,GAVETA GERBO,11642,370247,FALSE,CAIXA,2,
GAVETA,GAVETA BEMATECH,551608012495,,FALSE,FRENTE DE CAIXA,21,
GAVETA,GAVETA BEMATECH,551608012709,,FALSE,FRENTE DE CAIXA,21,
GAVETA,GAVETA BEMATECH,551608012396,,FALSE,FRENTE DE CAIXA,21,
GAVETA,GAVETA BEMATECH,551608012419,,FALSE,FRENTE DE CAIXA,21,
GAVETA,GAVETA BEMATECH,551608012372,,FALSE,FRENTE DE CAIXA,21,
GAVETA,GAVETA BEMATECH,551608012082,370404,FALSE,FRENTE DE CAIXA,21,
GAVETA,GAVETA BEMATECH,551608012013,,FALSE,FRENTE DE CAIXA,21,
GAVETA,GAVETA BEMATECH,551608012440,,FALSE,FRENTE DE CAIXA,21,
GAVETA,GAVETA BEMATECH,551608012433,,FALSE,FRENTE DE CAIXA,21,
GAVETA,GAVETA BEMATECH,551608012136,370404,FALSE,FRENTE DE CAIXA,21,
GAVETA,GAVETA BEMATECH,551608012112,,FALSE,FRENTE DE CAIXA,21,
GAVETA,GAVETA BEMATECH,551608012129,,FALSE,FRENTE DE CAIXA,21,
GAVETA,GAVETA BEMATECH,551505018545,,FALSE,DC-PII,21,
GAVETA,GAVETA BEMATECH,551608012150,,FALSE,FRENTE DE CAIXA,21,
GAVETA,GAVETA BEMATECH,551608012389,,FALSE,FRENTE DE CAIXA,21,
GAVETA,GAVETA BEMATECH,551608012497,,FALSE,FRENTE DE CAIXA,21,
